timestamp,Va_V,Vb_V,Vc_V,Vll_V,Ia_A,Ib_A,Ic_A,P_kW,Q_kvar,S_kVA,FP,freq_Hz,THD_V_pct,THD_I_pct,deseq_V_pct,evento
2026-01-01 00:12:00,219.71513541652783,219.0922799335493,221.2423409064989,381.079904453281,62.739859717368915,62.95620032734003,64.80117120223744,38.975224437897154,16.987366838276355,42.51633512054663,0.9167117609594204,60.00583196125331,2.365892356633861,8.966657437196082,0.9772267708165747,normal
2026-01-01 00:13:00,220.0723323938943,218.8688740528821,221.36740502343824,381.2293545805564,71.91581795242101,69.40336026069228,66.70641091245137,41.19451198046425,18.51857033805891,45.16553182100536,0.912078532446411,60.009500404839144,2.4485796670268054,10.765629190924633,1.1351651002974317,normal
2026-01-01 00:14:00,219.89387403099659,218.64525587119707,220.17392898242647,380.3081618657572,66.08662467157379,64.54348818378094,65.6291798002177,39.971706617260935,16.474713313715117,43.233708014296944,0.9245495807124086,60.001028301712616,2.194690262033043,9.578352778000227,0.6962089595511591,normal
2026-01-01 00:15:00,220.55551711527121,219.05250465764158,222.43015710635254,382.22792078975345,58.64100104520418,64.21481391032756,63.145494648505824,37.414512604399924,16.0501906413649,40.71184561093931,0.9190080194828262,60.000135627641384,2.3515578528316534,9.19444637264781,1.530569938320855,normal
2026-01-01 00:16:00,220.23310268572135,219.5847860553633,219.9378514399557,380.91015419292444,65.44977058597573,68.15850097857552,62.96852133893312,39.966719488717644,16.361610515609126,43.186120054414864,0.9254528871396469,60.01525915148632,2.278383001250737,8.539798263007352,0.2947984795919188,normal
2026-01-01 00:17:00,220.04685142000713,219.1611146084358,221.75703737053618,381.6083226373225,60.01685011460909,65.54280770543427,61.33324305926002,37.40724364967213,16.61257896052902,40.93018027306681,0.9139281430012937,59.994398482603664,2.461487653727595,9.974728447270483,1.1782421529510505,normal
2026-01-01 00:18:00,219.7662322097694,219.88752415185633,220.9067294681616,381.3747743098576,66.62704928777006,67.85596105406682,64.03577191787669,41.17733087061691,17.383649404021323,44.69635157627736,0.9212682784711187,60.011849179910456,2.1934332766125175,8.645597624250156,0.5179679754653335,normal
2026-01-01 00:19:00,220.0941092781653,219.2016038537677,220.58499766437006,380.9823060112871,64.76844314894002,68.45932137417513,63.187884259687905,39.41559050459739,17.83439462306719,43.26262135374365,0.9110772595657022,60.018573019480556,2.2628429703685433,10.098964397186737,0.6289290418565094,normal
2026-01-01 00:20:00,220.26635253655397,219.34465095076735,220.7283260725123,381.247089677867,62.84219900318436,62.47129199320427,60.6683039844947,39.24028067878183,15.703715138286785,42.26589993001493,0.9284146497237015,60.005146443935985,2.347669537780491,8.72114710823016,0.628620041153963,normal
2026-01-01 00:21:00,220.10914311281059,220.26619151842573,220.7275974500651,381.68795579919026,64.24053777206773,61.64394981560477,62.745801088671065,38.342221031052894,16.11558307660856,41.59132038650837,0.9218803508698069,60.00454541563512,2.3403145473378086,9.130167755811712,0.2806466166958987,normal
2026-01-01 00:22:00,221.0639755461996,219.67435966894647,221.36762640283763,382.26705517219887,69.38080124228986,69.68190590074433,66.86926304339192,42.24271000714449,17.57162500008502,45.75159618954641,0.9233057100813533,60.00873291072609,2.1177516417322093,7.934130723288245,0.7672186169808864,normal
2026-01-01 00:23:00,220.9045987740197,219.05274984957927,221.08218176322396,381.65135081381595,63.926203545403645,65.62639515322005,65.60654705080303,39.58154919223482,16.367875346378053,42.83230532917736,0.9241050391297027,60.02347243299611,2.362839388518805,10.640262672843484,0.921018405264107,normal
2026-01-01 00:24:00,218.6868879024234,219.25476766622566,222.046460889276,381.04431669893705,66.13622425165599,62.19931694656761,65.64056623555476,39.126328347428164,17.838738938098135,43.00104855526641,0.9098924249984667,60.01633524400466,2.310527290548619,8.934181925405785,1.527106126493471,normal
2026-01-01 00:25:00,219.1931926769753,219.69736315107036,220.0678540009572,380.44981529954254,66.07490450743684,61.122496595372496,64.1083417491369,39.37044941056019,15.827364060722601,42.432743723451736,0.9278318099614408,59.99956687054185,2.3010940264586743,8.730420493904807,0.3982017579268238,normal
2026-01-01 00:26:00,220.23474638607064,220.5426708112124,221.17246290669578,382.17694146807264,63.318580293834366,67.31087218999932,61.57281811513228,41.230386057716835,14.886948924452359,43.83567020986019,0.9405670281834237,60.01464612063338,2.316334433166044,9.567593350331215,0.4249792388259888,normal
2026-01-01 00:27:00,220.09929794542768,219.22840844762712,220.64776976433384,381.03701881801976,68.38490217854425,67.1331357204558,67.80195246365643,40.98698792366656,19.42921933761151,45.35887722512326,0.9036155749676448,60.02962240944789,2.36634382292293,8.376039721595273,0.645188208342567,normal
2026-01-01 00:28:00,220.49379382871462,219.25260066138694,221.65721461351527,381.8615517589632,67.25625116217807,71.80707613083094,69.19425385486095,41.1711406564303,19.623467098681036,45.608587830852485,0.9027058853284552,60.029911071635716,2.127185657985244,9.53732510028884,1.090686799571856,normal
2026-01-01 00:29:00,220.50899006602103,220.0086716630458,219.9295400979131,381.30936976034195,68.97274742930652,70.15355914439114,69.5685893333795,41.29609953457742,19.417702026389215,45.633485389079866,0.9049516858613569,60.02695105677811,2.536523990592289,8.180131724253418,0.26320800504794506,normal
2026-01-01 00:30:00,221.66228182969078,218.88394741573916,221.0028403164756,381.9455333937126,70.48779915079841,73.99988742513752,69.95828791320936,44.805704551515184,17.93097150188576,48.2604486029617,0.92841458893454,60.01883261538441,2.2519184262668843,9.381669248072859,1.259922147177159,normal
2026-01-01 00:31:00,219.7373403332058,219.24932320484896,221.3438375061056,381.2419925319664,65.67149771288452,66.04116736703162,64.69010060749595,39.79666448615987,16.798503617823833,43.1968080767783,0.9212871565747407,60.00331183237084,2.09137888266448,8.269111640986328,0.9515754449982088,normal
2026-01-01 00:32:00,220.19095629860402,219.96240260835012,220.335845277138,381.3336198325273,64.68275252893703,66.49598383131321,62.8553930020886,39.67119156438681,15.58111166406076,42.6212914026101,0.930783424407393,60.023990122055196,2.3555454742300186,7.714052332626231,0.1696209414577142,normal
2026-01-01 00:33:00,221.65614083046893,219.78960487975755,221.8262041446306,382.9402387946296,63.570671842315306,63.86186171466276,62.59966528094495,39.15337576618598,15.814071781053407,42.22643366641883,0.927224308723075,60.02105240132551,2.5453068569252837,8.584362700288931,0.921160286660116,normal
2026-01-01 00:34:00,220.83145003110994,219.50481213065714,221.35096674428135,382.02529972824453,67.18236391855345,71.62206129680509,71.57059597577182,42.09715071327647,17.664990626334998,45.65328018888475,0.9221057181237529,60.02408237748859,2.3131909063012532,7.97525991894893,0.8370214202304059,normal
2026-01-01 00:35:00,220.8542081819955,219.8604633947419,221.85651200069591,382.53565119572005,70.28852583017013,70.011692227552,69.41070872240849,43.206398690594185,18.033836662693318,46.81892942589867,0.9228403814525038,60.03922364131869,2.5665765542112444,9.387294771452263,0.9037739591284508,normal
2026-01-01 00:36:00,220.16089957210824,217.76999334360556,221.8365632996448,380.9169184484919,65.29848204484483,67.05302901811235,67.44284322662367,40.802778573086,17.590055857585323,44.43283475491135,0.9183023950227687,60.02610734521774,2.5722432367483976,9.015169792721665,1.849092396599743,normal
2026-01-01 00:37:00,219.4933825942981,220.08815587515238,220.68178912072264,381.2032099202245,61.88780900411689,63.193574274396596,66.22214233457751,39.4315030375711,15.746982623289835,42.45952064661318,0.9286846021121151,60.027487123770776,2.28685496378969,9.35661255869069,0.5399693471218392,normal
2026-01-01 00:38:00,220.59562166411567,218.90805693531448,220.79966874718642,381.22631533738,66.56119554352246,67.30078056813298,64.9577937106821,39.54288558625483,18.165370729319914,43.515749955863946,0.9087028403821925,60.031211091909775,2.0995263948410114,9.063911989749725,0.8594285427174879,normal
2026-01-01 00:39:00,220.57345696424002,218.4911346804644,221.16498575251924,381.18372423723997,68.27908449695468,70.70571005247228,70.39299110049022,42.57192198559842,18.672754598768,46.4869907162605,0.9157814117382169,60.023013515861884,2.252062184723321,8.752298692094655,1.2149642322580176,normal
2026-01-01 00:40:00,219.78453330045406,219.66662746382147,221.74439465783712,381.74143190994084,73.03096072086312,68.7288034523328,70.78770262428746,42.834956804181026,17.93242438033041,46.43711197493146,0.9224293885309874,60.01933719874965,2.5477039527019194,9.019690550795275,0.942731924153295,normal
2026-01-01 00:41:00,220.12389463935318,219.9295308276207,221.81482714696514,382.1298138147249,70.33762571218537,72.9926805603601,68.98911110686313,42.51126046340703,15.707935842286545,45.320486698765976,0.9380142085844934,60.018990782916305,2.312111767921172,9.736742369994925,0.8545339553145668,normal
2026-01-01 00:42:00,220.5034803686401,219.25077761679538,220.88705800765527,381.42144162639954,62.884411078079104,66.16374375435844,64.43519489063029,40.169195614449904,18.025033893590134,44.02801520824002,0.9123553588427961,60.03439986057417,2.2337394708971154,8.871808428237255,0.743041807066003,normal
2026-01-01 00:43:00,219.99272113418974,218.88021892485548,220.95716682005445,380.95308982606775,70.82237734854296,70.00377709349667,70.40933790673864,42.03852911877774,19.250004384863193,46.23635581755526,0.9092093954086307,60.03212308547102,2.2593773751481048,8.4665669710742,0.9443103036125302,normal
2026-01-01 00:44:00,220.5134650054183,219.55015165227692,220.85140146262145,381.57946362323116,67.28960183912322,70.4125374562309,72.42644501207472,41.8802670699671,18.54478091471951,45.80246356940547,0.9143671280149597,60.02251089901094,2.424785573355983,8.321068875735849,0.5906583031107531,normal
2026-01-01 00:45:00,220.64256078253007,219.5112325147844,220.98815607020364,381.7104824398905,68.96081742380306,72.5044965740616,65.69489585443822,42.15562885304829,16.70168785074529,45.343614997700506,0.9296927220113816,60.03924333915879,2.42647704137155,8.844791718902108,0.670169344192484,normal
2026-01-01 00:46:00,220.6194555454849,220.39463361124484,221.20454232879504,382.3321051505532,72.16830504359137,71.75312522918877,73.93213660988499,43.5311028544816,18.85121038588828,47.43759109335632,0.9176499449310818,60.02985072760235,2.539084066882731,8.475182510544588,0.3669069453996045,normal
2026-01-01 00:47:00,220.30715025843193,220.0081028205496,221.2767980623335,381.9703488201549,64.76357797701442,70.32488048480292,69.1185960486309,42.304038186465185,16.284597095124024,45.33011967149906,0.9332434701923696,60.01487706087427,2.5579354378111736,10.316442611334297,0.575291936894625,normal
2026-01-01 00:48:00,220.97998391552477,219.6843200771666,222.5993397320829,382.93544324819044,72.4523608992685,73.17955223611227,71.55918533344156,43.28185540405987,20.80584424809033,48.02293370977808,0.9012747048239398,60.03459048514334,2.3321721031459908,8.17500492010047,1.3184891177870353,normal
2026-01-01 00:49:00,221.17123318903873,220.24337245940256,221.06920587614562,382.48520691748956,68.19721478195707,65.70662826429658,72.84892071943298,42.124918787894394,16.478004403875925,45.23310084463426,0.9312852314190048,60.02736973526203,2.43000490174774,8.242880312143058,0.42017361639412515,normal
2026-01-01 00:50:00,220.84182782455426,219.461429579502,221.20838337053556,381.9239238732816,71.63159746348143,71.27647514201288,71.21440502400246,42.632255327367254,16.802549394102723,45.82395509380542,0.9303486623992955,60.01568975654262,2.3174987994566236,8.785875402814737,0.7922553512382484,normal
2026-01-01 00:51:00,220.17115416863032,219.03754340576214,221.6653272814887,381.55579615097434,70.18232801637858,74.98912304607447,70.14338163284128,43.37934525418912,20.289864728007228,47.88993845645421,0.9058133431019852,60.034325946070254,2.466933538732384,9.455009644788763,1.192867525531632,normal
2026-01-01 00:52:00,221.11384453330285,219.95184658562368,220.82689142949243,382.1438607089463,66.16761294099139,64.26825345900188,64.87902657340801,39.26367926988173,16.54393209096326,42.60678583088079,0.9215358188653596,60.025896262845066,2.3249497494360787,8.812331378692788,0.526670631300283,normal
2026-01-01 00:53:00,220.38673716168702,219.95925164924944,221.18610721280692,381.9357337168856,65.56657376964515,67.77055020138027,68.97496893941297,41.59831443156745,16.156911568035092,44.6258395435297,0.9321575763519454,60.02557422119954,2.3236885012115636,8.329464337452952,0.5563700858650907,normal
2026-01-01 00:54:00,221.2278324625405,219.48913664207376,221.4238144703321,382.287159638425,67.55277167329498,65.15781541821983,67.84447671668732,41.35499594905013,17.507361951771642,44.90816643391594,0.9208791904230953,60.035529609383495,2.7272049319180445,8.43516975458045,0.8765558063707589,normal
2026-01-01 00:55:00,220.06998522685205,219.1566424661891,221.88884291252324,381.69519491954867,65.41168223786819,64.0377777459624,68.47841975224209,41.07446357010667,16.234052518624228,44.16623165665676,0.9299970142215178,60.00781837859062,2.4809358345520827,8.754445618428122,1.239813875705333,normal
2026-01-01 00:56:00,221.27444600867628,219.77210165593814,220.64327031262815,382.02679452919546,70.31399633429547,66.59381986705507,67.25083184705568,41.85678215922059,14.665440066618741,44.35161039998473,0.9437488691331715,60.017062654628226,2.558864371155975,9.681353933658329,0.6811398537145714,normal
2026-01-01 00:57:00,220.7264218063177,218.14654236353152,222.26427654441522,381.70776389766695,76.11193445116096,76.2415215165521,76.3342754709847,45.45014243695923,18.984347735156827,49.25566877496677,0.9227393225459234,60.025662318280666,2.790867061594107,8.315412658973948,1.8684777958212175,normal
2026-01-01 00:58:00,220.00189067796268,220.065211171012,221.23842768914676,381.80492549542237,72.48067908529936,66.60095526629468,70.4678621883034,40.78011347369246,17.71514313841855,44.461713319910324,0.9171961768605706,60.03245052179692,2.58518643099067,8.936070614604239,0.5609526713232188,normal
2026-01-01 00:59:00,220.57546616143645,219.95420224697256,221.560050634507,382.2576775171113,75.53512711978722,74.75722996444108,72.60583387966598,44.498148638223604,19.976156919039216,48.7763475209401,0.9122894784018047,60.02333864691325,2.4817570238302387,8.57086227378871,0.7276272420552543,normal
2026-01-01 01:00:00,220.8089185025705,218.68429943213326,221.97514371007253,381.8989366560323,65.98787610407814,66.22491627197746,64.74865244274172,39.24394716126253,15.941144450468343,42.35808630222408,0.9264806460154449,60.020032827600765,2.5065507941853302,9.227234053478002,1.4925177689934006,normal
2026-01-01 01:01:00,220.9527684468726,219.71264554190955,221.87184753768855,382.51606629046535,71.23971662825295,69.68684313174477,68.52139666919604,41.98626881886476,18.134160345028953,45.73504718210309,0.9180326993364228,60.019465488883995,2.415183981720826,9.277995091703263,0.9776968577454411,normal
2026-01-01 01:02:00,220.2124022532702,219.10558048852658,222.11938292290463,381.88104111859224,69.89862676479578,72.42120947426658,71.46606761122429,43.02613406551927,18.560122615826803,46.85857834098857,0.9182125362920593,60.028785954503874,2.6403434578584437,7.9743281615918,1.366933253619279,normal
2026-01-01 01:03:00,220.1498975212961,220.14656674100988,221.5962252759171,382.1439224795385,72.45583226175108,75.7622039454318,70.02236395592516,43.915878662090414,18.84716041431886,47.789327828988306,0.9189474022158497,60.036657719316544,2.47386569657501,10.670803671286485,0.6570514636981108,normal
2026-01-01 01:04:00,220.94666278715923,218.47991439845288,221.48899199608417,381.5797817786671,75.43065691871314,69.78393198312052,71.23393839686354,44.20689100445911,17.954654000088475,47.71392681956727,0.9264986965258549,60.015335635731496,2.729481021611863,9.132722420843661,1.3658677770400862,normal
2026-01-01 01:05:00,220.5594372719651,219.15988535319866,221.69909101997882,381.8700991649983,73.31914426957427,75.85824202002948,73.76514538994373,44.41031537042782,20.319659436002173,48.83814770132022,0.9093366038783509,60.00893955574872,2.481008740034979,8.643467526440055,1.1517092423174378,normal
2026-01-01 01:06:00,220.9933494011499,220.14248389173582,220.9202088560931,382.2382341533311,71.20988768567409,66.80525827624479,72.71803996148637,42.163515108690405,19.855859666554718,46.60490499313005,0.9047012350932945,60.02665688844674,2.4843486691781607,8.374206706049316,0.38555595987867736,normal
2026-01-01 01:07:00,221.3203005178893,220.41871670562668,222.25457485030648,383.35687912400795,71.15287815418793,72.1201757042874,73.64434304685265,41.97175007308142,20.840902196458714,46.8611887232875,0.8956612330285106,60.025677465912125,2.4808369031574897,8.818342878411208,0.829461985745652,normal
2026-01-01 01:08:00,219.88784269435766,218.43819922537287,221.06924500297188,380.70204640719277,74.11302471555747,73.22604567985141,69.89290790877217,44.64602130334391,17.3648887507577,47.90413948235402,0.9319867089939008,60.02025462344703,2.6105990076505634,9.022271762083685,1.1970266529554845,normal
2026-01-01 01:09:00,221.04225759483728,219.4422909681689,220.7867345718006,381.78515332524984,69.49228114474025,69.1161870018434,68.58646989687989,42.579188352044135,18.04380373410253,46.24463356881167,0.9207379335958327,60.03528852526972,2.562276070486348,9.416610932602332,0.7258594169174989,normal
2026-01-01 01:10:00,221.63690557903425,219.9460252423574,222.78511998019712,383.5730729712842,65.40656296319939,63.583292770999826,66.98208033456825,40.44024817721275,15.325879054648029,43.24692175672459,0.9351011941312235,60.03702409065605,2.70871775069597,9.00393480873627,1.2820129148658967,normal
2026-01-01 01:11:00,220.73607679046174,219.39176755193495,221.47779106435428,381.97819169946104,67.79783484524042,67.18355312222775,63.28520764982551,40.752952047533995,17.371686128535373,44.300999757758895,0.9199104370188961,60.02312291636434,2.4820198187114304,9.33876429957605,0.9458913591947522,normal
2026-01-01 01:12:00,220.4405622331823,220.71975100352407,220.86055576600987,382.2179269278682,68.81648810158515,67.7601267586151,67.65118726753013,41.20659554368189,18.463559026207275,45.154031140251746,0.9125784454480083,60.025087181411074,2.587499728720651,7.873034218323308,0.19032339575348262,normal
2026-01-01 01:13:00,221.390837715759,219.05868591430297,222.68775436833593,382.86248596205076,70.5150365755985,72.60560641200625,72.18230257672185,44.06385008612014,18.130238563832364,47.64796359545226,0.9247792929879965,60.03397953673249,2.7894490801982177,8.473331206815448,1.6417724841168082,normal
2026-01-01 01:14:00,221.10398187894015,219.9941814247507,221.38691583479041,382.4859387747127,73.62081143683353,69.74161765393117,74.3977578181718,43.37645094723109,18.57829413363621,47.187599109230455,0.9192341158706281,60.02371528658952,2.5322432114567373,8.2954097242489,0.6306863900319996,normal
2026-01-01 01:15:00,221.50184823837603,219.16044440164183,222.2303286226225,382.7212333298021,71.59152968749922,75.71252240696568,76.0340579447722,44.492671710383476,20.599587436615042,49.02999937269739,0.9074581333802637,60.01368494214635,2.629170392689569,9.115210830037137,1.3893128943568538,normal
2026-01-01 01:16:00,220.7695750373407,220.6410759037314,221.10371836500005,382.5028494608559,67.95400248124017,68.30350959719122,69.8021521424991,42.27531684858163,19.11943103301867,46.39779151720831,0.9111493341854923,60.026730681281165,2.758022754015209,9.320599425878774,0.2094939292048363,normal
2026-01-01 01:17:00,220.09998097155503,219.79250264228412,221.46046058530325,381.83230036272636,67.7154061418873,69.78221732165119,69.6462816952447,43.46303194592512,16.108938806424725,46.35227130790511,0.9376677931748459,60.01803523346844,2.63992227557181,7.973739685328655,0.7566117113331642,normal
2026-01-01 01:18:00,220.93541411887455,219.59012294775124,220.60491637666408,381.70384526494274,75.1814659928787,72.20281526869621,72.51360490922814,44.41126344252602,18.44140331546699,48.087895325176845,0.9235435059532353,60.02998299623747,2.501451614457174,8.882450019428608,0.6104504023903822,normal
2026-01-01 01:19:00,220.74625326220325,218.79052673538737,220.48096399766632,381.0614221655911,69.2019416485287,72.61976882683496,73.15630065626507,42.55351043521502,17.589177475637452,46.04541686888528,0.9241638653503018,60.02131277431528,2.3341649299867697,9.50782259352437,0.8889427040146064,normal
2026-01-01 01:20:00,221.49125472320554,220.83848181235248,221.04874855997255,383.00174694451067,70.91429469763563,69.76463243802277,72.10417541119514,44.09585743896833,19.15048383275882,48.07479250404078,0.9172344828167899,60.02408923974039,2.8728522031519153,9.64055467673591,0.2952038356018085,normal
2026-01-01 01:21:00,221.15453088025876,220.28898663069327,221.59605551948766,382.80607597249883,67.28898452873297,68.79788325716252,69.02848940322195,41.86653366146624,18.694737139280452,45.850843367744915,0.9131028043623391,60.03077333827592,2.641306542853754,8.219226081618546,0.5913985870347366,normal
2026-01-01 01:22:00,220.07211260431734,220.29737482598702,222.12992773502594,382.4942156836731,70.34239178383692,71.92895938801436,70.19955399246129,42.470324826057784,16.92972185197389,45.72027966686186,0.9289165581557094,60.02391192607207,2.744898883907148,9.394046166921711,0.9318416365069842,normal
2026-01-01 01:23:00,220.34577526593122,220.53586623515358,223.11511359125808,383.35870529360216,67.94241144524021,68.77699586389798,69.90851883702193,42.43696609392927,18.211655810375927,46.179654596076205,0.9189537354732631,60.01838362347648,2.5404144030328455,9.236865566571842,1.251213189261017,normal
2026-01-01 01:24:00,221.60537727058826,220.0705581404904,221.0484959214108,382.6241288283544,65.3645660190068,65.43104338171823,67.5557915942956,40.81072905986535,18.306493046201386,44.728551217855895,0.9124089188825207,60.014205940841954,2.819696170593292,8.694852371642781,0.6947770706198031,normal
2026-01-01 01:25:00,221.49517312530182,219.485342548463,222.28125761586796,382.934363351958,74.40763039806139,73.68179403515401,70.61997231900675,44.176272336949914,18.997184807596938,48.087795418404845,0.9186587148065045,60.041011300057995,2.6676988477925625,10.374116924212544,1.2646206279329975,normal
2026-01-01 01:26:00,220.7153576606278,219.3965975573601,221.3214357115598,381.8787463041812,67.9562546048297,69.87351858605125,70.46245485647735,42.26139045443481,19.138497649610493,46.392965150185645,0.9109439398327766,60.03438046490866,2.615174709235227,8.216897336324047,0.8730303824673556,normal
2026-01-01 01:27:00,221.11104303458916,219.4044573928214,221.6007165304933,382.2729760954624,70.54156329017583,73.01438954905979,70.28269052561973,43.22099677909856,18.163537514950576,46.88249841503613,0.9219004583859112,60.007775651323854,2.504794682469464,8.805838533747872,0.9951089014686625,normal
2026-01-01 01:28:00,221.39116391251346,220.71443903101985,220.81169979154058,382.7354831845555,72.0152974598966,70.04103990494956,74.54979076279622,44.151258559133176,17.269663240126697,47.40859522051686,0.9312922763006904,60.0117699904365,2.6609771887451914,9.318358258407544,0.30624855258788886,normal
2026-01-01 01:29:00,221.41698845356566,219.02396816135763,220.82119063387316,381.7798787190025,72.47348590421691,73.87556539687418,74.89402262748834,44.074525965573365,19.869987220400073,48.34646037952378,0.9116391483385676,60.02760135155685,2.5621619546881855,9.17018086837554,1.0856603400773557,normal
2026-01-01 01:30:00,221.6737956147639,219.55015929241662,221.24965953741028,382.4793196306088,72.25187657067363,73.81553427413873,72.31690116048102,44.501872990469366,16.9820373791205,47.631988129887176,0.9342854400517079,60.01532955495303,2.597531767187435,8.880130264019934,0.9616849378043663,normal
2026-01-01 01:31:00,221.31402426124342,219.7230014786622,221.00900970318702,382.2324567789941,74.3385461143104,73.68878981855993,72.90119469471172,42.96171159863798,19.15582969800923,47.03886132660609,0.9133238005133855,60.02080227139675,2.433248971405435,9.963822662562198,0.7209571679632684,normal
2026-01-01 01:32:00,221.11529638208674,220.05826864167952,221.7308698190427,382.7280539034925,68.65510928456699,67.42234001372593,69.0254615720979,42.29760695923802,17.82250920292236,45.89912187358744,0.9215341216272395,60.02821403409946,2.5727374085746932,10.011741587402556,0.7569422179653117,normal
2026-01-01 01:33:00,221.0289227302801,220.2764386737549,221.31960619674055,382.5667034160748,68.9059064587001,74.67010817514938,73.87165104164193,42.968230717125266,19.37161852727715,47.13309299554247,0.9116361347469581,60.020771332468456,2.6544101067879304,9.63887133587053,0.4722886582870832,normal
2026-01-01 01:34:00,221.8296928870957,219.18948492011444,222.49963143108053,383.082763126107,62.15410085563629,64.00126245483756,65.76800577486348,39.73440642063079,17.191878226473875,43.294153537790436,0.9177776483364567,60.017587447961255,2.488715481771131,9.701152049398985,1.4966327095230758,normal
2026-01-01 01:35:00,219.8577275045291,218.90863126360617,221.84910906147377,381.40651818225535,65.93736536070242,63.33441971201135,67.50605480483463,40.1942058754414,17.065168307513396,43.666854195386314,0.9204740441249413,60.013526850860295,2.651233983234079,8.961548076985729,1.3353355807100316,normal
2026-01-01 01:36:00,221.1370167341726,219.95166898094604,221.86450977828449,382.75620587823886,66.36067614847053,65.14877378374116,64.47206176256157,40.42033803087192,17.744420428172972,44.14372189634346,0.9156531505382658,60.0167693315168,2.725482160761378,8.184643302934681,0.8655999293803002,normal
2026-01-01 01:37:00,221.25195662023086,220.69011583301042,222.45588304248935,383.59033845449704,68.8517663224422,68.62585303612957,69.01896334619808,41.04650519290937,18.34446486978914,44.95925911211687,0.912971121044275,60.02085902969536,2.612562239589747,10.531447007966213,0.7973085384473025,normal
2026-01-01 01:38:00,220.3888703514466,220.4238540760706,222.09232961840058,382.728411400574,71.8785576514008,72.19009213977222,69.20198678494123,43.81376903603586,19.548985271497955,47.97717355460134,0.9132211380933635,60.033686837058106,2.578331648938511,8.329734871551313,0.7709064472614462,normal
